Name,OAID#link#multi,Affiliation#sortquan,City#sortquan,Region#sortquan,Country#sortquan,Latitude#hidden,Longitude#hidden,Collaborators#multi#link#sortquan,Scope#multi#sortquan,Number of Collaborators#number,OA concepts#multi#sortquan,Publications#hidden,Citedness#number,H Index#number,Publication Dates#multi#sortquan,Relevant Publications#number,#img,#netvis
W. R. G. Whiting,https://openalex.org/A2116949538,Unknown,,,,,,https://openalex.org/A2113750402|https://openalex.org/A2543560476|https://openalex.org/A2660771203|https://openalex.org/A2764344154|https://openalex.org/A4353365616|https://openalex.org/A2977946205|https://openalex.org/A4346778779|https://openalex.org/A2242910632|https://openalex.org/A4349843714|https://openalex.org/A4355472586,"aqueducts,|water",10,Mechanical engineering|Environmental engineering|Water supply|Engineering|Environmental science|Completion (oil and gas wells),"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2116949538"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,1,1927,1,un,a733abbcd725e6c9a351c5dffd44fdff15985b18f70b9933b38301e145ebe26a
W.G. Morris,https://openalex.org/A2666737062,General Electric (United States),Boston,Massachusetts,United States,41.189247,-73.279144,https://openalex.org/A2646331407|https://openalex.org/A2262827251|https://openalex.org/A2420705595|https://openalex.org/A2571607721|https://openalex.org/A2629438255|https://openalex.org/A2648387861,"aqueducts,|water",6,Geography|Archaeology|Mathematics|Aqueduct,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2666737062"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,8,1921,1,US,b83fc5790c2a972a1e65d6f06c275a8f9930fb3f584bee08d5904caf52ccbee6
W.H. Blackadder,https://openalex.org/A2648387861,Unknown,,,,,,https://openalex.org/A2666737062|https://openalex.org/A2646331407|https://openalex.org/A2262827251|https://openalex.org/A2420705595|https://openalex.org/A2571607721|https://openalex.org/A2629438255,"aqueducts,|water",6,Geography|Archaeology|Mathematics|Aqueduct,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2648387861"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,2,1921,1,un,5b32e687d20a00122015092ee5d9abcc39232602bd7fb40a277ee3eaa6ddd377
Wanda L. Molina-Rivera,https://openalex.org/A4340911146,Unknown,,,,,,,"aqueducts,|water",0,Environmental engineering|Groundwater|Geography|Computer science|Biology|Computer network|Archaeology|Demography|Sociology|Aquifer|Environmental science|STREAMS|Water use|Water resources|Water resource management|Population|Water supply|Engineering|Geotechnical engineering|Ecology|Resource (disambiguation)|Environmental planning|Commonwealth,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4340911146"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,3,2010,1,un,
Wang Bo,https://openalex.org/A4353508136,Ningbo University of Technology,Ningbo,,China,29.91033,121.61435,,"aqueducts,|water",0,Cartography|Acoustics|Geometry|Bending moment|Aqueduct|Geography|Structural engineering|Physics|Displacement (psychology)|Bearing (navigation)|Archaeology|Seismology|Mechanical engineering|Geology|Psychology|History|Transverse plane|Shear force|Rotation (mathematics)|Vibration|Psychotherapist|Coupling (piping)|Nonlinear system|Acceleration|Pier|Mechanics|Classical mechanics|Engineering|Geotechnical engineering|Quantum mechanics|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4353508136"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.7736842105263158,22,2005,2,CN,
Wang Chang-de,https://openalex.org/A4332991546,Wuhan University,Wuhan,,China,30.536316,114.36431,,"aqueducts,|water",0,Cartography|Temperature gradient|Geography|Scale (ratio)|Flume|Mathematical analysis|Physics|Boundary (topology)|Geology|Hydrology (agriculture)|Field (mathematics)|Pure mathematics|Water resource management|Heat transfer|Flow (mathematics)|Water transfer|Mechanics|Boundary value problem|Meteorology|Geotechnical engineering|Environmental science|Quantum mechanics|Term (time)|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4332991546"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,2009,1,CN,
Wang Chao,https://openalex.org/A4357965655,Institute of Remote Sensing and Digital Earth,Beijing,,China,40.0715,116.28213,,"aqueducts,|water",0,Modal|Materials science|Aqueduct|Polymer chemistry|Engineering|Geography|Structural engineering|Water resource management|Finite element method|Environmental science|Archaeology|Water transfer,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4357965655"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.45294117647058824,19,2010,1,CN,
Wang Li-fang,https://openalex.org/A4349408828,Northwestern Polytechnical University,Xi'an,,China,34.24364,108.91378,,"aqueducts,|water",0,Aqueduct|Scale (ratio)|Structural engineering|Computer science|Physics|Civil engineering|Displacement (psychology)|Archaeology|Culvert|Operating system|Process (computing)|Psychology|Finite element method|History|Programming language|Water resource management|Psychotherapist|Water transfer|Engineering|Set (abstract data type)|Environmental science|Quantum mechanics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4349408828"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.75,3,2010,1,CN,
Wang Sheng,https://openalex.org/A2593067018,Tobacco Research Institute,Qingdao,,China,36.132565,120.45043,,"aqueducts,|water",0,Aqueduct|Engineering|Reliability (semiconductor)|Geography|Structural engineering|Physics|Quantum mechanics|Archaeology|Power (physics),"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2593067018"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",1.0169491525423728,25,2005,1,CN,
Warren A. Hall,https://openalex.org/A4349962994,Colorado State University,Fort Collins,Colorado,United States,40.57368,-105.086555,,"aqueducts,|water",0,Irrigation|Aqueduct|Geometry|Environmental engineering|Geography|Computer science|Line (geometry)|Biology|Archaeology|Dynamic programming|Function (biology)|Evolutionary biology|Optimal allocation|Mathematical optimization|Water resource management|Water supply|Engineering|Operations research|Irrigation district|Ecology|Environmental science|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4349962994"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,14,1961,1,US,
Warren Viessman,https://openalex.org/A4346062255,University of Nebraska–Lincoln,Lincoln,Nebraska,United States,40.824093,-96.700645,https://openalex.org/A4356352146,"aqueducts,|water",1,Wastewater|Environmental engineering|Engineering|Suspended solids|Biology|Ecology|Water quality|Sewage treatment|Water treatment|Environmental science|Waste management,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4346062255"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,8,1985,1,US,1556f989871a29ab35ef56165d10835cfc45f4f09b578424abba629ec124ed72
Wei Jian-guo,https://openalex.org/A2717973920,Unknown,,,,,,,"aqueducts,|water",0,Trough (economics)|Macroeconomics|Materials science|Water diversion|Aqueduct|Geology|Archaeology|Polymer chemistry|Engineering|Geography|Structural engineering|Water resource management|Modal|Environmental science|Economics|Water transfer,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2717973920"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,2002,1,un,
Wei Xu,https://openalex.org/A4354789709,Tsinghua University,Beijing,Beijing,China,39.999584,116.32542,https://openalex.org/A4359319333|https://openalex.org/A4356071635,"aqueducts,|water",2,Aqueduct|Geometry|Structural engineering|Computer science|Machine learning|Physics|Archaeology|Eigenvalues and eigenvectors|Stability (learning theory)|Finite element method|History|Transverse plane|Shell (structure)|Materials science|Buckling|Finite strip method|Composite material|Beam (structure)|Engineering|Rectangle|Quantum mechanics|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4354789709"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",5.013287775246773,175,2010,1,CN,9c77961f30248a19b8cb6849599655d48ef64e8501c0cb9afdf7ec2e3490e5c6
Wilfred Pickles,https://openalex.org/A2314129715,Rhode Island Hospital,Providence,Rhode Island,United States,41.81189,-71.40875,,"aqueducts,|water",0,Chemistry|Internal medicine|Geology|Medicine|Flesh|Surgery|Food science|Head (geology)|Geomorphology|Endocrinology|Diabetes mellitus|Disease,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2314129715"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,3,1947,1,US,
Willi H. Hager,https://openalex.org/A4358743684,ETH Zurich,Zurich,,Switzerland,47.37581,8.546482,,"aqueducts,|water",0,Geology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4358743684"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.21428571428571427,44,2002,1,CH,
William Ellis,https://openalex.org/A2603078087,University of Queensland,Brisbane,Queensland,Australia,-27.495964,153.00963,https://openalex.org/A2639326053|https://openalex.org/A2153184333|https://openalex.org/A2648239866|https://openalex.org/A4359975763|https://openalex.org/A2292620794|https://openalex.org/A2242910632|https://openalex.org/A2313711993,"aqueducts,|water",7,Venturi effect|Water diversion|Geology|Geography|Water resource management|Drainage|Hydrology (agriculture)|Biology|Ecology|Geotechnical engineering|Geomorphology|Environmental science|Inlet,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2603078087"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.75,20,1930,1,AU,932a43989605edfefd9e6564e2a00eb65438c918a7e996b2cde8b5edd1b2210e
William F. Schneider,https://openalex.org/A4353965033,University of Notre Dame,Notre Dame,Indiana,United States,41.70578,-86.23568,https://openalex.org/A4354303094,"aqueducts,|water",1,Geometry|Line (geometry)|Electrode|Cathodic protection|Stray voltage|Chemistry|Forensic engineering|Geology|Anode|Materials science|Physical chemistry|Underwater|Cement|Composite material|Oceanography|Corrosion|Engineering|Mortar|Metallurgy|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4353965033"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",1,3,1954,1,US,69a2727eae6cf31160f8acbe09644578ecdbb28d57a4b3e95ec1e6c6bb442ac0
William H. Greene,https://openalex.org/A4349014593,New York University,New York,New York,United States,40.73,-73.995,https://openalex.org/A4355951935,"aqueducts,|water",1,Voltage|Environmental engineering|Water supply|Engineering|Mains electricity|Electrical engineering|Water resource management|Water industry|Civil engineering|Business|Water utility|Environmental science,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4349014593"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.6666666666666666,9,1970,1,US,cc03246a617710464d8804fb94699363ec78842709435767a9f4d13031630392
William L. Bilodeau,https://openalex.org/A4341615758,University of Denver,Denver,Colorado,United States,39.678333,-104.96222,https://openalex.org/A2373352068|https://openalex.org/A2427622628|https://openalex.org/A4344262463|https://openalex.org/A4340947231,"aqueducts,|water",4,Mining engineering|Geology|Geography|Archaeology|Seismology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4341615758"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,6,2007,1,US,e89b275d6d4b47c2190b0ba5930b7d82e8886165de5c1cac12f2aa1ef74b4f63
William Mullins,https://openalex.org/A4356213119,"University of California, San Diego",San Diego,California,United States,32.881,-117.238,https://openalex.org/A2059243129|https://openalex.org/A2319266201,"aqueducts,|water",2,Irrigation|Cartography|Geology|Wildlife refuge|Biota|Agronomy|Geography|Water resource management|Drainage|Hydrology (agriculture)|Wildlife|Biology|Ecology|Water quality|Geotechnical engineering|Environmental science|Tributary,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4356213119"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,3,1994,1,US,7d1d5d20c435aba8f93875ed1c7cf5b2ddaed9112cb7fef0e89943676442ad5d
William N. Hunter,https://openalex.org/A4358336685,University of Dundee,Dundee,,United Kingdom,56.457222,-2.980278,https://openalex.org/A1980934353|https://openalex.org/A2420022768|https://openalex.org/A3149415077|https://openalex.org/A4336693235|https://openalex.org/A4357044482|https://openalex.org/A4354463369|https://openalex.org/A4351435204|https://openalex.org/A2657946235|https://openalex.org/A2260522322|https://openalex.org/A2641484545|https://openalex.org/A4357834552|https://openalex.org/A4346778779|https://openalex.org/A4349843714|https://openalex.org/A2764421996|https://openalex.org/A2313911395|https://openalex.org/A4340032547|https://openalex.org/A2627156756,"aqueducts,|water",17,Roof|Compensation (psychology)|Geology|Environmental engineering|Water flow|Water supply|Political science|Geography|Water resource management|Hydrology (agriculture)|Psychology|Law|Geotechnical engineering|Legislation|Environmental science|Archaeology|Psychoanalysis,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4358336685"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,13,1907,1,GB,6110e4e13d6f849fcf69b2c737e8f9c2711fa859a8c5558cfd83f31239189bbd
William R. Nester,https://openalex.org/A4330468711,St. John's University,Taipei,,Taiwan,25.227,121.4506,,"aqueducts,|water",0,Irrigation|Groundwater|Engineering|Natural (archaeology)|Geography|Computer science|Water resource management|Biology|Ecology|Livestock|Geotechnical engineering|Computer network|Environmental science|Resource (disambiguation)|Archaeology|Aquifer|Forestry,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4330468711"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,7,1997,1,TW,
William S. Cain,https://openalex.org/A4340331200,University of Wyoming,Laramie,Wyoming,United States,41.313057,-105.58139,https://openalex.org/A2327217321|https://openalex.org/A2461180149,"aqueducts,|water",2,Cartography|Aqueduct|Geography|Flood myth|Archaeology|Geology|Hydrology (agriculture)|Psychology|Flooding (psychology)|Delta|San Joaquin|Levee|Environmental protection|Soil science|River delta|Water resource management|Psychotherapist|Aerospace engineering|Engineering|Bay|Geotechnical engineering|Environmental science,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4340331200"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.2,11,2009,1,US,0a6385c60b954e212e3a655334b1ac34d4120d458a85eb82b75904df228c30d8
